Date,tx_count,active_addresses,tx_volume_usd,hash_rate
2010-10-26,518,683,9658.2256,0.02585248583
2010-10-27,568,770,16422.7108,0.02264763222
2010-10-28,486,644,16050.2234,0.02296811758
2010-10-29,467,542,10160.5464,0.02510468666
2010-10-30,426,463,6530.3057,0.02563882893
2010-10-31,307,345,8933.9349,0.02797177555
2010-11-01,351,399,4646.002,0.028893922
2010-11-02,286,322,4586.306,0.02582010051
2010-11-03,347,407,6455.4273,0.03089190596
2010-11-04,342,378,33948.6606,0.02935499522
2010-11-05,442,490,8610.0816,0.0336583453
2010-11-06,394,447,25863.5825,0.03104559704
2010-11-07,451,486,9674.02,0.03811538646
2010-11-08,515,572,195629.0635,0.04011337043
2010-11-09,409,446,10425.7944,0.05412080801
2010-11-10,397,458,8828.336,0.04352214978
2010-11-11,395,442,5038.9014,0.05231678108
2010-11-12,286,315,3352.9536,0.03856107571
2010-11-13,343,373,5202.8366,0.04938523731
2010-11-14,416,457,9223.884,0.05366980128
2010-11-15,4871,4210,17381.277,0.04983624404
2010-11-16,9105,3075,8488.5948,0.04081610938
2010-11-17,435,496,8311.898,0.05637584168
2010-11-18,1494,469,8287.3056,0.05930738545
2010-11-19,9632,402,5037.0071,0.05666499364
2010-11-20,9731,645,12329.6376,0.03925586909
2010-11-21,10044,578,11834.0532,0.04608297675
2010-11-22,343,418,4107.0641,0.05461686134
2010-11-23,341,411,9171.2908,0.0491551752
2010-11-24,3936,621,7007.7021,0.06315074592
2010-11-25,4983,668,10748.892,0.05188601827
2010-11-26,1314,955,21817.138,0.06929514282
2010-11-27,445,564,5373.5173,0.06246803515
2010-11-28,454,542,3426.962,0.05666499364
2010-11-29,454,544,8936.4492,0.07236734127
2010-11-30,454,577,15045.9512,0.08432954552
2010-12-01,512,701,9743.1412,0.0710777598
2010-12-02,460,557,8956.0068,0.07750286803
2010-12-03,384,481,5766.7,0.07710129876
2010-12-04,418,537,11597.41126,0.0879436689
2010-12-05,434,531,4808.665,0.09557348493
2010-12-06,465,564,15232.90828,0.09637662345
2010-12-07,573,745,13195.2889,0.0935656386
2010-12-08,523,674,3899.9076,0.09276250007
2010-12-09,486,599,5589.14,0.1003923161
2010-12-10,373,501,2885.0878,0.09135753174
2010-12-11,550,856,7112.1288,0.1047566364
2010-12-12,643,979,3622.086,0.1059747368
2010-12-13,646,965,18809.7235,0.09257563216
2010-12-14,637,908,3396.485664,0.09927518449
2010-12-15,658,895,8149.5831,0.1090199879
2010-12-16,531,706,4619.2975,0.1132833394
2010-12-17,462,604,3451.603936,0.1053656866
2010-12-18,499,688,6476.2425,0.09622993343
2010-12-19,551,741,37620.8825,0.1120652389
2010-12-20,932,1120,7003.368071,0.09683898364
2010-12-21,630,846,15295.6728,0.1199828917
2010-12-22,659,888,6122.846982,0.1137618354
2010-12-23,519,822,2191.2072,0.1029616611
2010-12-24,531,711,2646.905,0.1080017425
2010-12-25,634,914,3678.52,0.1166418818
2010-12-26,584,843,2132.7725,0.1058417076
2010-12-27,526,701,14170.6773,0.1159218702
2010-12-28,661,877,4167.214871,0.1216819632
2010-12-29,513,696,12312.4836,0.123841998
2010-12-30,593,797,7736.61,0.1152018586
2010-12-31,555,724,4067.241,0.1180819051
2011-01-01,659,,3756.462,0.1281620677
2011-01-02,569,740,7008.423,0.1296020909
2011-01-03,1128,1023,7795.668,0.1329459919
2011-01-04,979,907,3301.215235,0.1151117734
2011-01-05,1310,1111,5556.873,0.1215969438
2011-01-06,694,842,4357.029,0.1191650049
2011-01-07,1020,1005,6019.1382,0.116733066
2011-01-08,1436,1263,8877.162351,0.155644088
2011-01-09,1223,1132,4105.790301,0.1232182364
2011-01-10,1312,1187,13484.09895,0.1353779307
2011-01-11,1362,1257,20325.55013,0.1313246993
2011-01-12,1162,1039,7780.7169,0.1353779307
2011-01-13,1266,1152,20276.73538,0.149969564
2011-01-14,1262,1096,21755.4834,0.1410524548
2011-01-15,962,1171,6301.244614,0.1576449271
2011-01-16,931,1214,15396.71702,0.1585614674
2011-01-17,830,1116,11251.94262,0.1585614674
2011-01-18,818,1126,26662.24,0.1429802828
2011-01-19,917,1221,13865.63611,0.1622276285
2011-01-20,924,1206,8350.317376,0.153978766
2011-01-21,1166,1520,9615.687966,0.1631441688
2011-01-22,1422,1703,13223.80089,0.1503126049
2011-01-23,1081,1413,21588.5585,0.1558118466
2011-01-24,1319,1673,9791.807949,0.1649772493
2011-01-25,889,1166,10298.92874,0.1429802828
2011-01-26,1005,1251,11572.891,0.1787253534
2011-01-27,841,1119,307395.0474,0.1750786258
2011-01-28,1081,1403,8826.567,0.1783613501
2011-01-29,1347,1694,7266.474,0.1641362117
2011-01-30,2592,2852,8352.313917,0.1794555915
2011-01-31,1393,1777,21670.848,0.1641362117
2011-02-01,1013,1336,42517.305,0.1958692127
2011-02-02,896,1127,55187.948,0.1772671087
2011-02-03,789,989,35919.075,0.1630419703
2011-02-04,954,1169,23196.5994,0.2079058682
2011-02-05,832,1055,39026.18893,0.2002461783
2011-02-06,909,1102,31946.10047,0.191492247
2011-02-07,892,1091,108265.2749,0.2254137308
2011-02-08,846,1092,18527.715,0.2222861988
2011-02-09,1227,1726,58111.04061,0.2365021767
2011-02-10,2034,3019,34316.28775,0.2442563464
2011-02-11,2355,3680,54736.8849,0.2468410696
2011-02-12,1912,2872,24978.4888,0.245548708
2011-02-13,1822,2626,26628.6891,0.2636417707
2011-02-14,2006,2829,53457.9156,0.2403792615
2011-02-15,2224,2893,33518.2212,0.2739806637
2011-02-16,2090,2557,20771.3808,0.2985355345
2011-02-17,2250,3147,19951.407,0.3101667891
2011-02-18,2056,2992,45079.34601,0.3914850549
2011-02-19,1583,2313,21431.79657,0.3189878225
2011-02-20,1939,2752,44346.16951,0.3407369922
2011-02-21,1970,2900,17259.9228,0.3371121306
2011-02-22,2196,3230,28534.9592,0.3842353317
2011-02-23,2263,3287,24699.0219,0.4404206868
2011-02-24,2109,3083,34667.77004,0.3878601933
2011-02-25,2060,2959,28442.3616,0.4023596398
2011-02-26,1952,,45425.8,0.4549201332
2011-02-27,2269,3122,82776.91472,0.7488732523
2011-02-28,1720,2510,43059.07253,0.4614827791
2011-03-01,2729,4420,218777.7173,0.3592380915
2011-03-02,2009,2979,163542.617,0.467009519
2011-03-03,3204,4402,21989.156,0.505696698
2011-03-04,1982,2802,41221.14536,0.549910617
2011-03-05,2048,2923,31208.36461,0.7322930327
2011-03-06,2031,2870,34653.65904,0.7461098824
2011-03-07,1926,2857,33292.69399,0.6493919346
2011-03-08,2440,3483,54794.4247,0.5333303974
2011-03-09,1834,2849,88074.83251,0.5984337929
2011-03-10,1661,2519,140411.3019,0.4507191225
2011-03-11,1884,2579,63571.44858,0.511320013
2011-03-12,2956,2722,67375.31931,0.5188951243
2011-03-13,2711,2490,47741.06936,0.4507191225
2011-03-14,2643,2161,136059.17,0.4431440112
2011-03-15,2854,2849,69857.9592,0.3673928982
2011-03-16,3183,2541,65572.09198,0.5529831251
2011-03-17,3367,2782,71784.4039,0.4961697904
2011-03-18,2371,2541,65170.67357,0.5226826799
2011-03-19,3189,2751,42299.7372,0.412843566
2011-03-20,4076,4021,40848.73071,0.4734444564
2011-03-21,5855,4196,47217.81767,0.587071126
2011-03-22,2238,3340,59666.92708,0.4772320121
2011-03-23,4570,6112,94301.93419,0.5605582364
2011-03-24,2164,3675,75721.66742,0.575708459
2011-03-25,1999,3421,56282.50755,0.6135840156
2011-03-26,3335,4144,112570.0212,0.4834755024
2011-03-27,2463,4110,48335.54199,0.5246223537
2011-03-28,2931,4225,57720.23133,0.5589113964
2011-03-29,2718,3966,46543.10836,0.528051258
2011-03-30,1756,3024,45450.24949,0.5349090665
2011-03-31,2095,3556,54709.40105,0.692638663
2011-04-01,1579,2714,40891.55553,0.6000582477
2011-04-02,1772,2878,43015.256,0.6480629075
2011-04-03,1805,3089,26880.70944,0.5726270135
2011-04-04,2309,3829,72338.31754,0.617202769
2011-04-05,2119,3576,44486.55542,0.692638663
2011-04-06,1864,3212,28279.8972,0.5689859599
2011-04-07,1677,2792,48903.38467,0.6631347158
2011-04-08,1767,3002,45202.86395,0.6385741708
2011-04-09,1733,3069,47869.13368,0.6508544433
2011-04-10,1744,2907,37017.81493,0.6876952608
2011-04-11,1943,3239,40870.48669,0.6303873224
2011-04-12,2077,3373,60258.2794,0.6836018367
2011-04-13,2371,3658,65569.86996,0.8227782585
2011-04-14,2881,5169,88048.54067,0.66722814
2011-04-15,2018,3162,53470.99324,0.5526122632
2011-04-16,2154,3277,190077.5151,0.6836018367
2011-04-17,2257,3549,755347.5651,0.7286295026
2011-04-18,3035,4471,79033.25632,0.7161372888
2011-04-19,3598,5303,2136033.332,0.6472779341
2011-04-20,2969,4321,684716.8965,0.661049805
2011-04-21,1915,3329,108090.6901,0.7574529016
2011-04-22,2097,3411,143802.591,0.7941778907
2011-04-23,2310,3854,131344.2082,0.7804060198
2011-04-24,2273,3668,92837.51182,0.725318536
2011-04-25,2592,4239,88128.17145,0.8630372454
2011-04-26,3455,5159,115672.842,0.8859903637
2011-04-27,4580,6326,170498.8678,0.8722184927
2011-04-28,3035,5070,162973.6074,0.7299091597
2011-04-29,3534,5637,559191.0154,0.9273059765
2011-04-30,4473,6883,898044.2223,1.008570401
2011-05-01,3949,6246,290363.062,1.068539452
2011-05-02,3095,4894,221238.3061,0.9704082775
2011-05-03,2935,5023,374971.1754,1.128508503
2011-05-04,2800,5060,608822.7176,1.014022133
2011-05-05,3464,5822,304130.5377,1.242994872
2011-05-06,3290,5777,355406.2812,1.084894647
2011-05-07,3887,6034,343592.0616,1.193929285
2011-05-08,2898,5207,291003.2997,1.123056771
2011-05-09,3516,6069,277316.6511,1.357481242
2011-05-10,3151,5567,477192.6339,1.565042356
2011-05-11,3090,5601,576071.7321,1.463314603
2011-05-12,3361,5738,620978.1123,1.283334732
2011-05-13,4064,7459,2165446.025,1.572867568
2011-05-14,4414,7550,6043338.542,1.940652521
2011-05-15,3770,6879,1875060.75,1.784148286
2011-05-16,4349,9982,1144066.67,1.752847439
2011-05-17,4464,8950,623902.2404,2.034555063
2011-05-18,5581,10834,665373.5012,2.214534934
2011-05-19,4663,10305,443972.4565,2.196416463
2011-05-20,4795,9754,543316.4839,2.71821706
2011-05-21,4964,9084,2870608.933,2.584733186
2011-05-22,5282,9506,1673286.808,3.082263987
2011-05-23,5745,10231,619627.0483,3.361366632
2011-05-24,5865,11578,486373.1383,3.579794788
2011-05-25,6258,12714,490468.5808,3.543390095
2011-05-26,6967,12132,690567.8839,3.858897433
2011-05-27,4853,8881,3150703.948,4.280335327
2011-05-28,5013,9810,412417.2455,3.350767554
2011-05-29,4753,9193,534122.5405,3.739888948
2011-05-30,5337,11089,452600.5333,3.307531844
2011-05-31,6063,11804,664318.8157,3.242678278
2011-06-01,6540,11928,633843.1196,3.847978224
2011-06-02,7136,12933,874657.8084,4.107392486
2011-06-03,8441,14972,1703030.015,4.388424603
2011-06-04,8811,16869,1294393.036,4.669456721
2011-06-05,8592,15506,1733708.313,4.496513879
2011-06-06,9703,17873,1991827.599,7.049780324
2011-06-07,9002,16136,1523742.332,4.765651499
2011-06-08,11815,21324,4425441.503,5.160439197
2011-06-09,12176,22685,4370227.647,5.978213715
2011-06-10,11269,20979,4228078.692,6.373001413
2011-06-11,10897,20595,4155921.704,6.542196141
2011-06-12,12440,23112,18153841.75,6.711390869
2011-06-13,11246,21838,4140612.866,6.908784718
2011-06-14,14158,26107,6455876.334,6.344802292
2011-06-15,12605,23970,2727724.653,12.2934077
2011-06-16,12746,24631,3409788.06,8.762322509
2011-06-17,11296,22327,2771632.427,7.846855979
2011-06-18,11563,22951,1601727.558,8.805916154
2011-06-19,11472,23996,15437883,9.547008107
2011-06-20,11225,22601,1618541.932,10.11372548
2011-06-21,9704,21761,2024526.864,10.07013184
2011-06-22,11519,24061,1460721.574,11.77028397
2011-06-23,10418,21729,7547246.958,10.37528735
2011-06-24,10922,21877,1477353.337,16.45440492
2011-06-25,9693,19567,1968666.103,10.3525631
2011-06-26,9985,19998,1366154.629,10.62680318
2011-06-27,11751,25710,2220498.659,10.96960328
2011-06-28,10719,22438,1976506.917,10.48968314
2011-06-29,10002,21233,1346345.41,12.13512363
2011-06-30,9636,20208,1624680.159,12.40936371
2011-07-01,10603,26938,1684555.695,12.34080369
2011-07-02,8018,29542,1494932.735,11.99800359
2011-07-03,8364,19736,723908.2251,10.96960328
2011-07-04,9604,20513,1221812.252,11.24384337
2011-07-05,8965,19584,1456460.759,10.3525631
2011-07-06,10519,22736,1160180.088,10.6953632
2011-07-07,9180,19681,861991.9921,10.56700187
2011-07-08,8528,21353,820606.1247,11.42168584
2011-07-09,7851,19626,783251.8759,12.27636981
2011-07-10,8392,25407,932825.8423,11.18859021
2011-07-11,10523,22477,954773.1561,11.57708293
2011-07-12,8147,19827,819879.4852,11.18859021
2011-07-13,9193,24091,802475.9672,14.21883339
2011-07-14,8716,25886,747156.017,11.96557564
2011-07-15,8148,21625,653480.7952,12.50946544
2011-07-16,8726,,643472.8454,12.35406836
2011-07-17,8379,21649,704092.0506,13.13105379
2011-07-18,8976,21558,2794117.774,11.8878771
2011-07-19,9185,21575,924274.8864,12.74256107
2011-07-20,8863,22021,794041.1507,12.01984874
2011-07-21,8163,22186,752848.2123,13.02850737
2011-07-22,8991,21517,917648.6637,12.01984874
2011-07-23,7415,19426,619020.6869,12.18795851
2011-07-24,8219,20587,650251.6723,14.79365999
2011-07-25,9485,23494,995007.9372,13.19661715
2011-07-26,8370,20483,940064.9775,14.20527578
2011-07-27,7995,20996,791093.7176,15.12987953
2011-07-28,8119,22503,1506883.279,14.03716601
2011-07-29,7315,20037,918282.2858,13.53283669
2011-07-30,6209,17605,673707.2311,12.77634272
2011-07-31,8099,21881,776636.567,14.1212209
2011-08-01,8195,21068,1275098.1,16.43111687
2011-08-02,8817,18784,948805.8067,13.80213817
2011-08-03,7737,15066,1257398.023,14.92884333
2011-08-04,8307,15847,1073763.295,12.48764882
2011-08-05,7360,19056,1332652.919,12.9571093
2011-08-06,6834,17405,1167463.862,11.64261995
2011-08-07,6710,17704,1082531.727,12.11208044
2011-08-08,7267,18340,1615819.076,12.11208044
2011-08-09,9219,20710,683817.0643,12.48764882
2011-08-10,8335,16663,721037.5463,15.586088
2011-08-11,7596,15400,643738.3452,12.67543301
2011-08-12,7165,14112,585380.2771,12.86321721
2011-08-13,7398,16697,,12.01818834
2011-08-14,7471,18601,,11.54872786
2011-08-15,8379,16081,,13.42656978
2011-08-16,9640,17699,,12.67543301
2011-08-17,7722,17089,,11.57928193
2011-08-18,7415,18093,,14.18237632
2011-08-19,7614,19350,,12.11785318
2011-08-20,7191,18706,,13.01547194
2011-08-21,7667,20093,,13.01547194
2011-08-22,7815,22198,,15.79809008
2011-08-23,7277,19780,,15.25951882
2011-08-24,7367,19095,,11.75880568
2011-08-25,7241,19879,,11.48952006
2011-08-26,7421,17687,,13.82332882
2011-08-27,6361,16982,11243506.2,11.75880568
2011-08-28,5589,16263,356899.1437,10.2328538
2011-08-29,8094,16529,460437.6664,11.22023443
2011-08-30,7804,15081,425676.0379,13.91309069
2011-08-31,7292,14533,469359.7822,13.34442097
2011-09-01,7203,14081,505956.2404,11.2234534
2011-09-02,7026,13795,470740.5019,14.31653111
2011-09-03,5925,12341,352914.8355,12.54905814
2011-09-04,7258,15131,642336.4844,11.13507975
2011-09-05,7039,15423,707242.1789,13.60954192
2011-09-06,7830,15718,672957.4324,13.25604733
2011-09-07,7090,14155,1116161.531,12.99092638
2011-09-08,6497,13070,487106.6891,11.04670611
2011-09-09,7376,14345,1025995.853,12.37231084
2011-09-10,5993,12320,413447.3253,12.63743178
2011-09-11,6443,12860,4982653.952,12.19556354
2011-09-12,6575,13591,659128.7353,11.48857435
2011-09-13,6519,12622,403275.6123,12.01881624
2011-09-14,6200,12408,461287.9898,13.26392523
2011-09-15,6474,12988,470180.6254,12.91487457
2011-09-16,6209,12059,461448.4411,10.99509591
2011-09-17,5454,10988,353473.7026,10.73330792
2011-09-18,5986,12230,293308.9517,14.57286522
2011-09-19,6653,13227,367941.9641,10.64604525
2011-09-20,8145,18674,509530.0936,12.12951057
2011-09-21,7684,13718,766488.4654,12.91487457
2011-09-22,6139,15221,460343.1881,13.0893999
2011-09-23,6328,17920,406182.4514,11.69319724
2011-09-24,5728,,337880.2182,10.82057058
2011-09-25,5722,17371,320702.559,12.39129857
2011-09-26,5639,15796,338462.8917,11.95498524
2011-09-27,6101,16396,463530.2284,11.86772257
2011-09-28,6017,11834,310309.4581,11.60593458
2011-09-29,5589,10937,257251.4758,11.25295401
2011-09-30,5865,11283,302636.7572,10.32920406
2011-10-01,5374,10633,405346.6193,11.42090855
2011-10-02,5035,9967,267766.3124,11.00102221
2011-10-03,6521,11909,305170.1278,10.91704494
2011-10-04,5809,11300,396881.1278,10.91704494
2011-10-05,5771,11675,441657.6505,11.50488582
2011-10-06,5912,11840,719178.177,11.16897674
2011-10-07,5674,11509,705027.9088,10.7490904
2011-10-08,5402,10489,323812.4059,10.83306767
2011-10-09,5457,10536,321624.9504,10.32920406
2011-10-10,5882,11354,280818.4596,9.909317712
2011-10-11,5930,11528,365462.5316,8.901590487
2011-10-12,5949,11384,289729.9167,9.993294981
2011-10-13,4984,9707,311694.6577,7.641931456
2011-10-14,6111,11513,387212.0441,11.16897674
2011-10-15,5579,10932,289287.524,10.29079907
2011-10-16,4981,9703,262120.0159,8.977080038
2011-10-17,5781,11314,546249.9163,8.247236133
2011-10-18,4863,9916,316508.2331,9.269017601
2011-10-19,5130,10071,326955.9652,9.633939553
2011-10-20,4649,9169,252299.3265,7.517392227
2011-10-21,5206,10025,245130.1002,10.0718459
2011-10-22,5114,9824,293124.9434,6.860532712
2011-10-23,5608,10766,346280.2874,7.663361008
2011-10-24,5934,11426,408246.3652,8.977080038
2011-10-25,5226,10847,293120.4551,9.487970772
2011-10-26,5272,10186,364225.9406,7.955298571
2011-10-27,4677,9205,220161.5029,8.393204914
2011-10-28,5118,9929,409362.1982,7.444407837
2011-10-29,5698,10704,675046.8325,8.685142476
2011-10-30,4878,9209,218674.8134,7.079485884
2011-10-31,5182,9983,422184.316,9.998861506
2011-11-01,5777,10579,364502.8957,8.73436486
2011-11-02,5991,10787,453098.2177,9.033486944
2011-11-03,6253,10696,382635.9552,7.59770094
2011-11-04,6540,12456,463387.0314,8.554891609
2011-11-05,5928,11062,314611.3803,8.973662527
2011-11-06,5034,9719,216624.7594,8.854013694
2011-11-07,5496,10242,227183.7872,7.836998607
2011-11-08,5994,11275,508129.1123,8.076296275
2011-11-09,6448,11835,906998.1938,10.11032645
2011-11-10,6541,11906,443976.6765,8.674540443
2011-11-11,4733,9129,366520.2347,7.298578856
2011-11-12,5487,10466,393280.5697,8.076296275
2011-11-13,5374,10130,212630.2611,8.794189277
2011-11-14,5908,10912,516031.4517,8.136120692
2011-11-15,6106,11428,466487.8043,10.25533355
2011-11-16,6048,10803,3958489.684,7.884158164
2011-11-17,4959,9659,8011693.718,8.59551078
2011-11-18,5169,10146,6103507.281,7.765599394
2011-11-19,4724,8109,6700983.978,7.647040625
2011-11-20,5125,8506,383029.8802,7.58776124
2011-11-21,4770,8063,11550958.99,8.002716933
2011-11-22,5491,9044,11955911.23,8.002716933
2011-11-23,5598,8817,2756718.673,7.765599394
2011-11-24,5018,8288,439839.0485,6.639291085
2011-11-25,5486,9369,469794.9294,7.70632001
2011-11-26,4752,7999,439308.7763,7.528481856
2011-11-27,5061,8501,2759258.775,6.757849855
2011-11-28,5930,9949,6713573.61,7.350643702
2011-11-29,6431,11231,7939371.761,8.239834472
2011-11-30,6840,10954,22301188.74,7.9160865
2011-12-01,6352,11078,5014326.417,10.03065755
2011-12-02,6318,10573,14698307.98,8.512503976
2011-12-03,5631,9455,11571331.95,8.132965582
2011-12-04,5385,9284,8629726.222,7.428108565
2011-12-05,6237,10376,8409840.661,8.675163287
2011-12-06,7978,12283,17280806.39,8.620943517
2011-12-07,6135,9967,17625150.61,7.97030627
2011-12-08,5820,9560,10515805.48,8.349844664
2011-12-09,5588,9378,2782000.203,8.187185352
2011-12-10,5678,9451,974759.0848,8.512503976
2011-12-11,5261,8796,943117.4975,7.861866729
2011-12-12,4862,8547,1086086.304,7.265449253
2011-12-13,5406,9606,480389.9266,7.406827445
2011-12-14,5692,9481,476067.1648,8.26808645
2011-12-15,4850,7800,494798.5403,7.062323843
2011-12-16,5334,8457,584591.5635,7.11974111
2011-12-17,4823,7831,469359.9841,8.382920984
2011-12-18,4632,8017,260578.1743,8.440338251
2011-12-19,5844,9898,582248.4199,8.670007319
2011-12-20,6295,10326,897518.7716,7.751331047
2011-12-21,5577,9152,808890.9427,8.899676387
2011-12-22,5859,9649,596466.5099,7.923582848
2011-12-23,5682,9532,448283.7965,8.727424586
2011-12-24,4658,7872,338998.8124,7.579079246
2011-12-25,5286,9007,337841.0679,9.99060446
2011-12-26,5641,9349,497723.1523,9.875769926
2011-12-27,5211,8865,403104.1737,9.168004881
2011-12-28,5000,8370,454371.0168,8.649061209
2011-12-29,5212,8976,572718.5655,8.072457128
2011-12-30,5051,8259,507273.02,7.380532231
2011-12-31,5137,8198,384181.5997,9.283325697
2012-01-01,5001,8531,1016109.603,8.591400801
2012-01-02,5410,8928,750882.9546,8.764382025
2012-01-03,5773,9528,603798.2429,9.340986105
2012-01-04,5731,9542,749546.2402,8.879702841
2012-01-05,6994,11636,1614569.131,8.476079985
2012-01-06,6644,11057,1155595.19,9.80226937
2012-01-07,5905,9897,733406.2273,10.43653386
2012-01-08,6404,10661,793834.3438,9.283325697
2012-01-09,6112,10270,1352314.312,10.01025622
2012-01-10,6677,11358,873346.2991,9.077623651
2012-01-11,7139,11775,862381.0793,9.450676678
2012-01-12,6696,10691,930071.6685,10.32113374
2012-01-13,6847,11166,1229394.479,7.709762553
2012-01-14,6807,11493,931220.051,9.948080714
2012-01-15,6312,10178,611980.1579,9.20197466
2012-01-16,6965,11532,1155826.011,9.823729705
2012-01-17,6761,11172,1461674.771,9.823729705
2012-01-18,6647,11230,882686.3225,8.828921633
2012-01-19,6902,11554,1260501.936,8.455868607
2012-01-20,6780,10999,815380.8619,8.580219616
2012-01-21,6366,10374,583815.4967,11.1294153
2012-01-22,5325,8947,466919.0852,8.450978823
2012-01-23,6100,10480,533520.8086,11.11628753
2012-01-24,7268,11684,1083628.089,8.77601647
2012-01-25,7961,12953,1081231.16,10.07616706
2012-01-26,6598,11011,977920.9147,8.450978823
2012-01-27,6337,10766,791223.4813,9.036046588
2012-01-28,5910,10203,638920.9611,10.07616706
2012-01-29,6426,10694,644283.8293,10.59622729
2012-01-30,6153,10641,519850.6389,10.79124988
2012-01-31,6925,11903,595116.3249,10.27118965
2012-02-01,6502,11456,937948.1872,8.77601647
2012-02-02,7164,12431,780934.7735,10.59622729
2012-02-03,7050,12425,844182.2567,10.40120471
2012-02-04,7237,12232,888416.8321,11.24755398
2012-02-05,6774,11451,712632.7933,9.327239883
2012-02-06,6136,10597,801919.1064,10.15023164
2012-02-07,7012,11419,671519.4784,9.807318406
2012-02-08,7024,11594,651589.3821,9.052909298
2012-02-09,7488,12023,525363.0007,9.875901052
2012-02-10,8456,12577,664203.9785,10.08164899
2012-02-11,7679,11710,890076.434,9.464405175
2012-02-12,7030,11267,720424.3489,10.97322339
2012-02-13,7992,12755,1249668.869,10.08164899
2012-02-14,9489,14360,1894019.827,9.327239883
2012-02-15,9337,14247,2530999.664,9.73873576
